# site=Albenga, Liguria, IT
# latitude=44.05
# longitude=8.21
# elevation_m=9.0
# source=Open-Meteo historical weather API (ERA5 / ERA5-Land reanalysis), CC BY 4.0
# utc_offset_h=1.0
# start_local=2023-01-01T00:00
# fetched=2026-09-20T11:36+00:00
# unit:shortwave_radiation=W/m²
# kind:shortwave_radiation=preceding_mean
# unit:soil_moisture_0_to_7cm=m³/m³
# kind:soil_moisture_0_to_7cm=instant
# unit:temperature_2m=°C
# kind:temperature_2m=instant
# unit:relative_humidity_2m=%
# kind:relative_humidity_2m=instant
# unit:precipitation=mm
# kind:precipitation=preceding_mean
time,shortwave_radiation,soil_moisture_0_to_7cm,temperature_2m,relative_humidity_2m,precipitation
2023-01-08T16:00,29,0.391,12.8,93,0.7
2023-01-08T17:00,5,0.407,12.9,92,1.6
2023-01-08T18:00,0,0.408,12.2,95,0.8
2023-01-08T19:00,0,0.41,11.7,97,0.8
2023-01-08T20:00,0,0.42,10.9,89,1.6
2023-01-08T21:00,0,0.422,9.9,84,1.8
2023-01-08T22:00,0,0.425,9.3,82,3.5
2023-01-08T23:00,0,0.417,9.8,75,0.8
2023-01-09T00:00,0,0.41,9.4,75,0
2023-01-09T01:00,0,0.407,10.4,75,0
2023-01-09T02:00,0,0.403,10.9,74,0
2023-01-09T03:00,0,0.4,10.7,74,0
2023-01-09T04:00,0,0.398,11,78,0
2023-01-09T05:00,0,0.397,10.9,80,0.1
2023-01-09T06:00,0,0.395,10.8,85,0
2023-01-09T07:00,0,0.393,10.5,81,0
2023-01-09T08:00,0,0.392,10.6,80,0
2023-01-09T09:00,19,0.391,10.5,83,0
2023-01-09T10:00,152,0.389,11.4,76,0
2023-01-09T11:00,277,0.388,12.9,75,0
2023-01-09T12:00,368,0.387,13.6,77,0
2023-01-09T13:00,400,0.395,15.8,32,0
2023-01-09T14:00,368,0.393,14.7,75,0
2023-01-09T15:00,303,0.392,14,68,0
2023-01-09T16:00,179,0.39,13.3,75,0
2023-01-09T17:00,53,0.389,10.8,81,0
2023-01-09T18:00,0,0.389,10.5,73,0
2023-01-09T19:00,0,0.388,9.6,59,0
2023-01-09T20:00,0,0.387,10.2,45,0
2023-01-09T21:00,0,0.386,9.9,42,0
2023-01-09T22:00,0,0.385,11.2,28,0
2023-01-09T23:00,0,0.384,12.2,24,0
2023-01-10T00:00,0,0.383,12.3,24,0
2023-01-10T01:00,0,0.393,12.4,24,0
2023-01-10T02:00,0,0.392,11.9,25,0
2023-01-10T03:00,0,0.391,10.2,28,0
2023-01-10T04:00,0,0.39,8.8,32,0
2023-01-10T05:00,0,0.39,8,33,0
2023-01-10T06:00,0,0.389,10.7,22,0
2023-01-10T07:00,0,0.388,12,21,0
2023-01-10T08:00,0,0.387,12,22,0
2023-01-10T09:00,42,0.386,11.9,25,0
2023-01-10T10:00,175,0.384,12.5,27,0
2023-01-10T11:00,299,0.383,13.7,27,0
2023-01-10T12:00,383,0.381,14.5,27,0
2023-01-10T13:00,415,0.381,15.4,27,0
2023-01-10T14:00,390,0.379,15.6,28,0
2023-01-10T15:00,311,0.378,15.4,35,0
2023-01-10T16:00,184,0.378,15.6,27,0
2023-01-10T17:00,57,0.378,14.8,31,0
2023-01-10T18:00,0,0.378,14.2,36,0
2023-01-10T19:00,0,0.377,14,33,0
2023-01-10T20:00,0,0.377,14.1,32,0
2023-01-10T21:00,0,0.377,13.2,31,0
2023-01-10T22:00,0,0.377,6.7,50,0
2023-01-10T23:00,0,0.377,6.6,51,0
2023-01-11T00:00,0,0.376,11.7,31,0
2023-01-11T01:00,0,0.38,14,31,0
2023-01-11T02:00,0,0.379,12.4,36,0
2023-01-11T03:00,0,0.379,6.9,55,0
2023-01-11T04:00,0,0.379,7.8,56,0
2023-01-11T05:00,0,0.378,8.7,58,0
2023-01-11T06:00,0,0.378,9.9,56,0
2023-01-11T07:00,0,0.378,10,57,0
2023-01-11T08:00,0,0.377,9.9,59,0
2023-01-11T09:00,32,0.377,10.2,64,0
2023-01-11T10:00,156,0.376,11.8,69,0
2023-01-11T11:00,272,0.376,13.4,74,0
2023-01-11T12:00,323,0.375,13.6,76,0
2023-01-11T13:00,355,0.376,13.5,75,0
2023-01-11T14:00,283,0.375,13.6,73,0
2023-01-11T15:00,182,0.375,13,79,0
2023-01-11T16:00,133,0.374,12.6,81,0
2023-01-11T17:00,41,0.374,11.9,87,0
2023-01-11T18:00,0,0.374,11.5,85,0
2023-01-11T19:00,0,0.373,10.8,66,0
2023-01-11T20:00,0,0.373,10.8,52,0
2023-01-11T21:00,0,0.373,10.1,51,0
2023-01-11T22:00,0,0.372,10.1,49,0
2023-01-11T23:00,0,0.372,9.6,48,0
2023-01-12T00:00,0,0.372,8.4,54,0
2023-01-12T01:00,0,0.373,9.3,46,0
2023-01-12T02:00,0,0.372,6.8,56,0
2023-01-12T03:00,0,0.372,7,57,0
2023-01-12T04:00,0,0.372,6.7,62,0
2023-01-12T05:00,0,0.372,6.3,68,0
2023-01-12T06:00,0,0.371,6,69,0
2023-01-12T07:00,0,0.371,6.9,64,0
2023-01-12T08:00,0,0.371,6.4,64,0
2023-01-12T09:00,37,0.371,8.3,65,0
2023-01-12T10:00,124,0.37,10.9,60,0
2023-01-12T11:00,195,0.37,12.8,60,0
2023-01-12T12:00,315,0.369,14.2,57,0
2023-01-12T13:00,354,0.365,14.9,63,0
2023-01-12T14:00,280,0.365,15,67,0
2023-01-12T15:00,277,0.364,14.6,76,0
2023-01-12T16:00,167,0.364,13.7,82,0
2023-01-12T17:00,54,0.364,10.5,90,0
2023-01-12T18:00,0,0.364,13,80,0
2023-01-12T19:00,0,0.364,12.9,76,0
2023-01-12T20:00,0,0.364,12.8,74,0
2023-01-12T21:00,0,0.363,12.4,78,0
2023-01-12T22:00,0,0.363,11.6,82,0
2023-01-12T23:00,0,0.363,8.2,91,0
2023-01-13T00:00,0,0.363,9.6,87,0
2023-01-13T01:00,0,0.36,11.8,77,0
2023-01-13T02:00,0,0.36,11.1,85,0
2023-01-13T03:00,0,0.36,9.1,91,0
2023-01-13T04:00,0,0.36,10.8,85,0
2023-01-13T05:00,0,0.36,9.9,88,0
2023-01-13T06:00,0,0.36,8.5,88,0
2023-01-13T07:00,0,0.36,9.6,87,0
2023-01-13T08:00,0,0.36,10.9,87,0
2023-01-13T09:00,20,0.359,11.6,85,0
2023-01-13T10:00,71,0.359,11.9,82,0
2023-01-13T11:00,144,0.359,12.4,72,0
2023-01-13T12:00,169,0.358,13.1,67,0
2023-01-13T13:00,245,0.357,13.9,52,0
2023-01-13T14:00,343,0.356,14.2,50,0
2023-01-13T15:00,308,0.355,14.3,52,0
2023-01-13T16:00,194,0.355,13.3,66,0
2023-01-13T17:00,63,0.355,11.2,65,0
2023-01-13T18:00,0,0.355,8,77,0
2023-01-13T19:00,0,0.355,7.3,80,0
2023-01-13T20:00,0,0.355,7.2,77,0
2023-01-13T21:00,0,0.355,6.6,77,0
2023-01-13T22:00,0,0.354,6.6,74,0
2023-01-13T23:00,0,0.354,6.5,73,0
2023-01-14T00:00,0,0.354,5.7,75,0
2023-01-14T01:00,0,0.353,7.1,69,0
2023-01-14T02:00,0,0.353,6.1,64,0
2023-01-14T03:00,0,0.353,5.8,64,0
2023-01-14T04:00,0,0.353,6.5,58,0
2023-01-14T05:00,0,0.353,6.6,55,0
2023-01-14T06:00,0,0.353,6.4,56,0
2023-01-14T07:00,0,0.353,9.1,40,0
2023-01-14T08:00,0,0.352,13,27,0
2023-01-14T09:00,42,0.352,9.8,57,0
2023-01-14T10:00,155,0.352,12.7,58,0
2023-01-14T11:00,233,0.352,13.3,65,0
2023-01-14T12:00,302,0.351,13.8,62,0
2023-01-14T13:00,364,0.35,13.9,65,0
2023-01-14T14:00,237,0.35,13.9,67,0
2023-01-14T15:00,208,0.349,13.8,72,0
2023-01-14T16:00,137,0.349,13.3,80,0
2023-01-14T17:00,50,0.349,11.1,90,0
2023-01-14T18:00,0,0.349,10.2,92,0
2023-01-14T19:00,0,0.349,10.1,81,0
2023-01-14T20:00,0,0.349,10.7,57,0
2023-01-14T21:00,0,0.349,10.5,66,0
2023-01-14T22:00,0,0.349,9.4,78,0
2023-01-14T23:00,0,0.349,8.9,80,0
2023-01-15T00:00,0,0.349,9.4,76,0
2023-01-15T01:00,0,0.342,10.8,74,0
2023-01-15T02:00,0,0.342,10,79,0
2023-01-15T03:00,0,0.342,9.3,79,0
2023-01-15T04:00,0,0.342,9.6,78,0
2023-01-15T05:00,0,0.342,8.9,81,0
2023-01-15T06:00,0,0.342,9.2,81,0
2023-01-15T07:00,0,0.342,9.7,79,0
2023-01-15T08:00,0,0.342,10,76,0
2023-01-15T09:00,11,0.342,10.1,78,0
2023-01-15T10:00,67,0.342,10.8,78,0
2023-01-15T11:00,122,0.342,11,81,0
2023-01-15T12:00,153,0.342,11.1,86,0
2023-01-15T13:00,143,0.338,11.5,91,0
2023-01-15T14:00,165,0.338,12.4,88,0.1
2023-01-15T15:00,124,0.338,12.9,86,0
2023-01-15T16:00,84,0.339,12.5,89,0.1
2023-01-15T17:00,28,0.341,11.8,91,0.2
2023-01-15T18:00,0,0.341,10.5,77,0
2023-01-15T19:00,0,0.341,9.8,72,0
2023-01-15T20:00,0,0.341,9.7,71,0
2023-01-15T21:00,0,0.341,10.2,68,0
2023-01-15T22:00,0,0.341,11.1,57,0
2023-01-15T23:00,0,0.341,11,50,0
2023-01-16T00:00,0,0.341,9.5,60,0
2023-01-16T01:00,0,0.343,9.4,72,0
2023-01-16T02:00,0,0.343,7.3,80,0
2023-01-16T03:00,0,0.343,6.6,80,0
2023-01-16T04:00,0,0.343,7,74,0
2023-01-16T05:00,0,0.343,7.2,77,0
2023-01-16T06:00,0,0.343,8.1,85,0
2023-01-16T07:00,0,0.343,7.4,91,0
2023-01-16T08:00,0,0.343,6.7,90,0
2023-01-16T09:00,39,0.343,7.2,91,0
2023-01-16T10:00,109,0.343,9.4,68,0
2023-01-16T11:00,197,0.343,10.6,50,0
2023-01-16T12:00,103,0.342,10.8,54,0
2023-01-16T13:00,355,0.336,11.4,60,0
2023-01-16T14:00,336,0.335,11.2,67,0
2023-01-16T15:00,317,0.335,11.6,64,0
2023-01-16T16:00,211,0.334,12,60,0
2023-01-16T17:00,72,0.334,10.5,65,0
2023-01-16T18:00,1,0.334,8.6,73,0
2023-01-16T19:00,0,0.335,6.3,86,0
2023-01-16T20:00,0,0.335,6.3,84,0
2023-01-16T21:00,0,0.335,7.5,82,0
2023-01-16T22:00,0,0.335,7.9,80,0
2023-01-16T23:00,0,0.335,7.5,79,0
2023-01-17T00:00,0,0.335,6.1,84,0
2023-01-17T01:00,0,0.341,6.4,88,0
2023-01-17T02:00,0,0.341,6,87,0
2023-01-17T03:00,0,0.341,6.1,87,0
2023-01-17T04:00,0,0.341,6,83,0
2023-01-17T05:00,0,0.341,5.6,85,0
2023-01-17T06:00,0,0.341,5.1,85,0
2023-01-17T07:00,0,0.341,6.4,81,0
2023-01-17T08:00,0,0.341,6,76,0
2023-01-17T09:00,34,0.341,5.3,77,0
2023-01-17T10:00,136,0.341,6.9,71,0
2023-01-17T11:00,131,0.341,6.9,71,0
2023-01-17T12:00,252,0.34,8.2,66,0
2023-01-17T13:00,415,0.342,8.7,60,0
2023-01-17T14:00,383,0.341,9.4,56,0
2023-01-17T15:00,155,0.341,8.8,57,0.1
2023-01-17T16:00,31,0.346,6.9,69,0.6
2023-01-17T17:00,12,0.358,6.1,82,1.1
2023-01-17T18:00,0,0.358,5.9,77,0.1
2023-01-17T19:00,0,0.358,5.8,77,0
2023-01-17T20:00,0,0.358,6.1,76,0
2023-01-17T21:00,0,0.357,6.2,75,0
2023-01-17T22:00,0,0.357,6.3,79,0
2023-01-17T23:00,0,0.356,6.6,80,0
2023-01-18T00:00,0,0.356,6.6,79,0
2023-01-18T01:00,0,0.332,7,85,0
2023-01-18T02:00,0,0.332,6,85,0
2023-01-18T03:00,0,0.332,6.1,87,0
2023-01-18T04:00,0,0.333,6.1,86,0
2023-01-18T05:00,0,0.333,6,82,0
2023-01-18T06:00,0,0.333,6,81,0
2023-01-18T07:00,0,0.333,5.1,88,0
2023-01-18T08:00,0,0.334,4.6,89,0
2023-01-18T09:00,43,0.334,6.5,86,0
2023-01-18T10:00,180,0.334,8.7,77,0
2023-01-18T11:00,308,0.334,9.7,70,0
2023-01-18T12:00,325,0.334,9.8,71,0.1
2023-01-18T13:00,346,0.332,10.8,55,0.1
2023-01-18T14:00,336,0.332,11.2,50,0
2023-01-18T15:00,268,0.331,9.7,58,0
2023-01-18T16:00,136,0.335,8.8,63,0.4
2023-01-18T17:00,45,0.338,8,65,0.3
2023-01-18T18:00,1,0.338,6.8,65,0
2023-01-18T19:00,0,0.338,6.8,62,0
2023-01-18T20:00,0,0.338,7.5,53,0
2023-01-18T21:00,0,0.338,7.6,50,0
2023-01-18T22:00,0,0.337,7.6,47,0
2023-01-18T23:00,0,0.337,7.6,45,0
2023-01-19T00:00,0,0.338,6.7,49,0.1
2023-01-19T01:00,0,0.322,6.9,64,0
2023-01-19T02:00,0,0.322,7.3,59,0
2023-01-19T03:00,0,0.322,7,50,0
2023-01-19T04:00,0,0.322,6.9,46,0
2023-01-19T05:00,0,0.322,6.5,43,0
2023-01-19T06:00,0,0.322,6.1,43,0
2023-01-19T07:00,0,0.323,6.3,41,0.1
2023-01-19T08:00,0,0.323,6.9,32,0
2023-01-19T09:00,11,0.323,6.2,42,0
2023-01-19T10:00,39,0.323,7,42,0
2023-01-19T11:00,79,0.323,7.3,35,0
2023-01-19T12:00,192,0.322,7.9,30,0
2023-01-19T13:00,320,0.329,9.2,35,0
2023-01-19T14:00,406,0.328,8.7,43,0
2023-01-19T15:00,334,0.328,7.9,49,0
2023-01-19T16:00,195,0.327,7.2,45,0
2023-01-19T17:00,63,0.327,6.6,46,0
2023-01-19T18:00,2,0.327,6.2,46,0
2023-01-19T19:00,0,0.327,5.6,46,0
2023-01-19T20:00,0,0.327,5.2,46,0
2023-01-19T21:00,0,0.327,4.7,50,0
2023-01-19T22:00,0,0.327,4.5,55,0
2023-01-19T23:00,0,0.327,4.3,59,0
2023-01-20T00:00,0,0.327,4.1,61,0
2023-01-20T01:00,0,0.327,4.9,58,0
2023-01-20T02:00,0,0.327,4.5,61,0
2023-01-20T03:00,0,0.327,4.5,60,0
2023-01-20T04:00,0,0.327,4.3,59,0
2023-01-20T05:00,0,0.327,4.1,60,0
2023-01-20T06:00,0,0.327,4,62,0
2023-01-20T07:00,0,0.327,4.4,60,0
2023-01-20T08:00,0,0.327,4.3,62,0
2023-01-20T09:00,50,0.326,5.2,56,0
2023-01-20T10:00,186,0.326,6.6,47,0
2023-01-20T11:00,312,0.326,7.8,40,0
2023-01-20T12:00,384,0.325,8.3,35,0
2023-01-20T13:00,410,0.327,9.1,34,0
2023-01-20T14:00,420,0.326,8.9,33,0
2023-01-20T15:00,347,0.326,8.7,26,0
2023-01-20T16:00,231,0.325,8,32,0
2023-01-20T17:00,89,0.325,6.9,36,0
2023-01-20T18:00,2,0.325,6.2,39,0
2023-01-20T19:00,0,0.325,6,41,0
2023-01-20T20:00,0,0.325,5.8,37,0
2023-01-20T21:00,0,0.325,5.6,35,0
2023-01-20T22:00,0,0.324,5.4,34,0
2023-01-20T23:00,0,0.324,5.3,34,0
2023-01-21T00:00,0,0.324,5,34,0
2023-01-21T01:00,0,0.322,5.8,31,0
2023-01-21T02:00,0,0.322,5.3,31,0
2023-01-21T03:00,0,0.322,5.3,32,0
2023-01-21T04:00,0,0.322,5.7,29,0
2023-01-21T05:00,0,0.322,5.4,29,0
2023-01-21T06:00,0,0.322,5.1,30,0
2023-01-21T07:00,0,0.321,4.9,31,0
2023-01-21T08:00,0,0.321,5.2,30,0
2023-01-21T09:00,37,0.321,6.2,29,0
2023-01-21T10:00,151,0.321,7.1,27,0
2023-01-21T11:00,275,0.32,7.4,28,0
2023-01-21T12:00,383,0.32,7.9,29,0
2023-01-21T13:00,436,0.316,8.1,29,0
2023-01-21T14:00,351,0.315,8.2,28,0
2023-01-21T15:00,247,0.315,8.3,28,0
2023-01-21T16:00,156,0.315,7.7,30,0
2023-01-21T17:00,60,0.315,7.3,31,0
2023-01-21T18:00,2,0.315,7.2,30,0
2023-01-21T19:00,0,0.315,7.6,28,0
2023-01-21T20:00,0,0.315,7.6,28,0
2023-01-21T21:00,0,0.315,7.4,30,0
2023-01-21T22:00,0,0.315,7.1,32,0
2023-01-21T23:00,0,0.315,6.9,33,0
2023-01-22T00:00,0,0.315,6.7,34,0
2023-01-22T01:00,0,0.309,7.7,32,0
2023-01-22T02:00,0,0.309,7.4,34,0
2023-01-22T03:00,0,0.309,7.4,34,0
2023-01-22T04:00,0,0.31,7.4,35,0
2023-01-22T05:00,0,0.31,7.4,34,0
2023-01-22T06:00,0,0.31,7.1,34,0
2023-01-22T07:00,0,0.31,6.8,34,0
2023-01-22T08:00,0,0.31,6.7,34,0
2023-01-22T09:00,39,0.31,6.8,37,0
2023-01-22T10:00,73,0.31,7,42,0
2023-01-22T11:00,106,0.311,6.5,48,0.1
2023-01-22T12:00,115,0.312,6,56,0.3
2023-01-22T13:00,294,0.308,7.5,49,0.3
2023-01-22T14:00,363,0.309,7.5,51,0.1
2023-01-22T15:00,202,0.309,7.1,52,0
2023-01-22T16:00,180,0.309,7.3,48,0
2023-01-22T17:00,52,0.309,6.9,47,0
2023-01-22T18:00,3,0.309,7,44,0
2023-01-22T19:00,0,0.309,6.9,43,0
2023-01-22T20:00,0,0.309,6.8,44,0
2023-01-22T21:00,0,0.309,6.6,45,0
2023-01-22T22:00,0,0.309,6.6,47,0
2023-01-22T23:00,0,0.31,6.7,52,0
2023-01-23T00:00,0,0.311,6.5,57,0.1
2023-01-23T01:00,0,0.305,7.5,54,0
2023-01-23T02:00,0,0.305,7.6,51,0
2023-01-23T03:00,0,0.305,7.3,51,0
2023-01-23T04:00,0,0.305,7,51,0
2023-01-23T05:00,0,0.305,7.3,49,0
2023-01-23T06:00,0,0.305,7.4,47,0
2023-01-23T07:00,0,0.305,7.8,42,0
2023-01-23T08:00,0,0.305,8.3,37,0
2023-01-23T09:00,29,0.305,8.6,39,0.1
2023-01-23T10:00,87,0.309,8.4,46,0.4
2023-01-23T11:00,117,0.312,8.7,48,0.4
2023-01-23T12:00,116,0.32,8.4,56,0.8
2023-01-23T13:00,131,0.333,8.5,60,0.7
2023-01-23T14:00,74,0.338,7.8,67,0.5
2023-01-23T15:00,56,0.342,7.5,70,0.4
2023-01-23T16:00,47,0.347,7.2,72,0.5
2023-01-23T17:00,11,0.349,7.2,69,0.3
2023-01-23T18:00,1,0.358,7.3,68,0.8
2023-01-23T19:00,0,0.357,7.7,67,0
2023-01-23T20:00,0,0.356,7.3,69,0
2023-01-23T21:00,0,0.356,7.3,67,0
2023-01-23T22:00,0,0.355,7.2,68,0
2023-01-23T23:00,0,0.355,7.1,71,0.1
2023-01-24T00:00,0,0.357,6.8,74,0.3
2023-01-24T01:00,0,0.36,7.3,76,0.5
2023-01-24T02:00,0,0.359,7.2,77,0.1
2023-01-24T03:00,0,0.359,7.1,77,0.1
2023-01-24T04:00,0,0.364,6.6,81,0.7
2023-01-24T05:00,0,0.363,6.4,83,0
2023-01-24T06:00,0,0.362,6.5,82,0
2023-01-24T07:00,0,0.361,6.7,79,0
2023-01-24T08:00,0,0.36,7,76,0
2023-01-24T09:00,26,0.359,7,76,0
2023-01-24T10:00,75,0.358,7.5,75,0
2023-01-24T11:00,154,0.356,7.9,75,0
2023-01-24T12:00,144,0.355,8.4,70,0
2023-01-24T13:00,203,0.35,8.8,69,0
2023-01-24T14:00,270,0.349,9,70,0
2023-01-24T15:00,209,0.348,8.9,72,0
2023-01-24T16:00,106,0.347,8.7,73,0
2023-01-24T17:00,42,0.346,8.6,73,0
2023-01-24T18:00,2,0.346,8.5,71,0
2023-01-24T19:00,0,0.345,8.8,67,0
2023-01-24T20:00,0,0.344,8.8,65,0
2023-01-24T21:00,0,0.344,9,61,0
2023-01-24T22:00,0,0.343,9.1,58,0
2023-01-24T23:00,0,0.343,9.4,54,0
2023-01-25T00:00,0,0.342,9.5,53,0
2023-01-25T01:00,0,0.34,9.7,56,0
2023-01-25T02:00,0,0.339,9.8,58,0
2023-01-25T03:00,0,0.339,9.3,62,0
2023-01-25T04:00,0,0.339,8.8,66,0.1
2023-01-25T05:00,0,0.34,8.1,71,0.1
2023-01-25T06:00,0,0.34,7.8,72,0.1
2023-01-25T07:00,0,0.34,7.9,71,0.1
2023-01-25T08:00,0,0.341,7.8,72,0.1
2023-01-25T09:00,28,0.342,8.2,71,0.1
2023-01-25T10:00,60,0.342,8.6,70,0
2023-01-25T11:00,121,0.341,9,67,0
2023-01-25T12:00,172,0.34,9.3,68,0
2023-01-25T13:00,249,0.337,9.1,71,0
2023-01-25T14:00,363,0.336,10.5,65,0
2023-01-25T15:00,320,0.336,10.2,65,0
2023-01-25T16:00,223,0.335,10,65,0
2023-01-25T17:00,86,0.335,9.2,65,0
2023-01-25T18:00,5,0.334,8.6,67,0
2023-01-25T19:00,0,0.334,8.2,69,0
2023-01-25T20:00,0,0.334,8,69,0
2023-01-25T21:00,0,0.333,7.8,69,0
2023-01-25T22:00,0,0.333,7.8,69,0
2023-01-25T23:00,0,0.333,7.8,68,0
2023-01-26T00:00,0,0.333,7.7,68,0
2023-01-26T01:00,0,0.327,7.9,69,0
2023-01-26T02:00,0,0.327,7.6,68,0
2023-01-26T03:00,0,0.327,7.4,66,0
2023-01-26T04:00,0,0.327,7.1,66,0
2023-01-26T05:00,0,0.327,7.3,64,0
2023-01-26T06:00,0,0.327,7,63,0
2023-01-26T07:00,0,0.326,6.9,62,0
2023-01-26T08:00,0,0.326,6.7,65,0
2023-01-26T09:00,58,0.326,7.2,65,0
2023-01-26T10:00,191,0.326,8,64,0
2023-01-26T11:00,303,0.325,8.4,64,0
2023-01-26T12:00,347,0.325,9,63,0
2023-01-26T13:00,379,0.32,10.1,57,0
2023-01-26T14:00,413,0.319,10.4,56,0
2023-01-26T15:00,352,0.319,10.2,55,0
2023-01-26T16:00,244,0.318,9.6,57,0
2023-01-26T17:00,104,0.318,8.6,61,0
2023-01-26T18:00,6,0.318,7.6,65,0
2023-01-26T19:00,0,0.318,7,67,0
2023-01-26T20:00,0,0.318,6.6,67,0
2023-01-26T21:00,0,0.318,6.4,65,0
2023-01-26T22:00,0,0.318,6.2,66,0
2023-01-26T23:00,0,0.318,5.9,68,0
2023-01-27T00:00,0,0.318,5.8,69,0
2023-01-27T01:00,0,0.32,6.7,66,0
2023-01-27T02:00,0,0.32,6.5,64,0
2023-01-27T03:00,0,0.319,6.7,62,0
2023-01-27T04:00,0,0.319,6.4,63,0
2023-01-27T05:00,0,0.319,6.1,64,0
2023-01-27T06:00,0,0.319,5.9,64,0
2023-01-27T07:00,0,0.319,5.8,61,0
2023-01-27T08:00,0,0.319,5.7,59,0
2023-01-27T09:00,62,0.319,5.9,59,0
2023-01-27T10:00,207,0.318,6.6,58,0
2023-01-27T11:00,296,0.318,7.2,56,0
2023-01-27T12:00,374,0.317,7.5,54,0
2023-01-27T13:00,418,0.316,8.2,55,0
2023-01-27T14:00,356,0.316,8.1,54,0
2023-01-27T15:00,363,0.315,8.2,52,0
2023-01-27T16:00,232,0.315,7.7,53,0
2023-01-27T17:00,106,0.315,6.9,58,0
2023-01-27T18:00,7,0.315,6.1,63,0
2023-01-27T19:00,0,0.314,5.5,68,0
2023-01-27T20:00,0,0.315,5.1,68,0
2023-01-27T21:00,0,0.315,5,65,0
2023-01-27T22:00,0,0.314,4.8,64,0
2023-01-27T23:00,0,0.314,4.7,63,0
2023-01-28T00:00,0,0.314,4.5,63,0
2023-01-28T01:00,0,0.315,4.9,63,0
2023-01-28T02:00,0,0.315,4.7,63,0
2023-01-28T03:00,0,0.315,4.6,61,0
2023-01-28T04:00,0,0.315,4.8,60,0
2023-01-28T05:00,0,0.315,4.8,59,0
2023-01-28T06:00,0,0.315,4.8,60,0
2023-01-28T07:00,0,0.315,4.8,61,0
2023-01-28T08:00,0,0.316,4.8,62,0
2023-01-28T09:00,56,0.316,5.4,62,0
2023-01-28T10:00,123,0.316,6.2,58,0
2023-01-28T11:00,243,0.316,7.1,54,0
2023-01-28T12:00,374,0.315,8.2,49,0
2023-01-28T13:00,468,0.314,8.1,54,0
2023-01-28T14:00,377,0.314,8.1,52,0
2023-01-28T15:00,366,0.313,8.3,49,0
2023-01-28T16:00,244,0.313,8,49,0
2023-01-28T17:00,106,0.312,7.4,52,0
2023-01-28T18:00,8,0.312,6.8,55,0
2023-01-28T19:00,0,0.312,6.7,53,0
2023-01-28T20:00,0,0.312,6.4,53,0
2023-01-28T21:00,0,0.312,6.3,52,0
2023-01-28T22:00,0,0.312,6.3,52,0
2023-01-28T23:00,0,0.312,6.2,52,0
2023-01-29T00:00,0,0.312,6.2,51,0
2023-01-29T01:00,0,0.312,7,47,0
2023-01-29T02:00,0,0.312,6.7,48,0
2023-01-29T03:00,0,0.312,6.5,49,0
2023-01-29T04:00,0,0.311,6.3,50,0
2023-01-29T05:00,0,0.311,6,53,0
2023-01-29T06:00,0,0.311,5.8,55,0
2023-01-29T07:00,0,0.311,5.8,54,0
2023-01-29T08:00,0,0.311,5.8,54,0
2023-01-29T09:00,66,0.311,6.7,52,0
2023-01-29T10:00,207,0.311,7.9,50,0
2023-01-29T11:00,336,0.31,9,47,0
2023-01-29T12:00,424,0.31,9.8,45,0
2023-01-29T13:00,462,0.309,10.6,44,0
2023-01-29T14:00,444,0.309,11.1,43,0
2023-01-29T15:00,374,0.308,11.3,43,0
2023-01-29T16:00,257,0.307,10.8,46,0
2023-01-29T17:00,114,0.307,9.5,53,0
2023-01-29T18:00,9,0.307,6.2,72,0
2023-01-29T19:00,0,0.308,4.7,79,0
2023-01-29T20:00,0,0.308,4.5,76,0
2023-01-29T21:00,0,0.308,6.6,63,0
2023-01-29T22:00,0,0.308,7.4,58,0
2023-01-29T23:00,0,0.308,7.1,59,0
2023-01-30T00:00,0,0.308,6.5,65,0
2023-01-30T01:00,0,0.309,7.8,59,0
2023-01-30T02:00,0,0.309,8.5,55,0
2023-01-30T03:00,0,0.309,7.8,59,0
2023-01-30T04:00,0,0.309,6.3,66,0
2023-01-30T05:00,0,0.309,5.1,72,0
2023-01-30T06:00,0,0.309,8.1,60,0
2023-01-30T07:00,0,0.309,7.5,62,0
2023-01-30T08:00,1,0.309,3.8,76,0
2023-01-30T09:00,62,0.309,6.9,70,0
2023-01-30T10:00,181,0.309,8.7,64,0
2023-01-30T11:00,318,0.309,9.6,68,0
2023-01-30T12:00,376,0.309,9.9,70,0
2023-01-30T13:00,397,0.307,10,73,0
2023-01-30T14:00,448,0.306,10.1,73,0
2023-01-30T15:00,379,0.306,9.8,74,0
2023-01-30T16:00,260,0.306,9.3,75,0
2023-01-30T17:00,117,0.306,8.7,75,0
2023-01-30T18:00,10,0.306,5.5,88,0
2023-01-30T19:00,0,0.306,4.5,93,0
2023-01-30T20:00,0,0.306,4.6,92,0
2023-01-30T21:00,0,0.306,4.7,90,0
2023-01-30T22:00,0,0.306,5.8,87,0
2023-01-30T23:00,0,0.306,5.9,86,0
2023-01-31T00:00,0,0.307,6.3,85,0
2023-01-31T01:00,0,0.311,7.4,71,0
2023-01-31T02:00,0,0.311,7.1,71,0
2023-01-31T03:00,0,0.311,7.1,72,0
2023-01-31T04:00,0,0.312,6.7,76,0
2023-01-31T05:00,0,0.312,5.5,67,0
2023-01-31T06:00,0,0.312,5.6,52,0
2023-01-31T07:00,0,0.312,6.1,46,0
2023-01-31T08:00,1,0.312,7.8,43,0
2023-01-31T09:00,74,0.312,9.2,47,0
